unit_number,time_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
3,7,42.0032,0.84,100.0,445.0,548.87,1348.44,1120.0,3.91,5.7,138.92,2211.98,8317.78,1.02,41.76,130.76,2388.09,8088.64,9.3126,0.02,328,2212,100.0,10.69,6.3727
3,8,10.0075,0.25,100.0,489.05,604.14,1494.98,1302.44,10.52,15.47,394.73,2318.81,8778.58,1.26,45.24,372.44,2388.02,8130.03,8.5915,0.03,368,2319,100.0,28.7,17.2435
3,9,42.0063,0.84,100.0,445.0,548.99,1351.85,1114.76,3.91,5.7,138.25,2211.96,8317.61,1.02,41.85,130.97,2388.04,8081.19,9.3148,0.02,328,2212,100.0,10.65,6.4131
3,10,42.0071,0.842,100.0,445.0,549.28,1346.5,1125.24,3.91,5.7,138.6,2211.98,8315.85,1.02,42.07,130.27,2388.06,8077.67,9.3201,0.02,328,2212,100.0,10.79,6.3788
3,11,25.0008,0.6218,60.0,462.54,536.93,1263.51,1037.81,7.05,9.01,175.38,1915.31,8007.36,0.94,36.34,164.05,2028.2,7876.64,10.8751,0.02,306,1915,84.93,14.4,8.5929
3,12,34.9999,0.841,100.0,449.44,555.17,1353.15,1119.21,5.48,7.97,194.32,2222.8,8342.16,1.02,41.5,182.41,2388.0,8064.24,9.2707,0.02,333,2223,100.0,14.8,8.8585
3,13,42.0023,0.841,100.0,445.0,548.94,1345.96,1114.13,3.91,5.7,138.94,2211.94,8317.31,1.02,41.66,130.46,2388.1,8081.44,9.3078,0.02,330,2212,100.0,10.55,6.4015
3,14,42.007,0.84,100.0,445.0,549.22,1350.08,1120.2,3.91,5.7,138.29,2211.96,8322.7,1.02,41.55,130.04,2388.02,8078.92,9.3227,0.02,330,2212,100.0,10.71,6.4523
3,15,35.0,0.84,100.0,449.44,554.86,1367.46,1115.55,5.48,7.97,194.71,2222.86,8343.56,1.02,41.58,183.27,2387.95,8058.85,9.2584,0.02,333,2223,100.0,14.84,8.8611
3,16,20.0063,0.7,100.0,491.19,606.61,1479.03,1237.19,9.35,13.61,334.96,2323.83,8719.39,1.08,44.02,314.04,2387.98,8055.92,9.1788,0.02,363,2324,100.0,24.41,14.6673
3,17,42.0069,0.84,100.0,445.0,549.18,1342.48,1111.51,3.91,5.7,138.73,2211.97,8318.58,1.02,41.62,129.8,2388.09,8086.76,9.3147,0.02,329,2212,100.0,10.67,6.387
3,18,35.0061,0.84,100.0,449.44,554.97,1358.64,1119.85,5.48,7.98,194.78,2222.9,8336.73,1.02,41.78,183.16,2387.94,8065.59,9.2725,0.02,332,2223,100.0,14.93,8.8126
3,19,0.0025,0.0,100.0,518.67,642.08,1585.95,1397.1,14.62,21.59,554.71,2387.98,9050.32,1.3,47.13,522.18,2387.97,8136.11,8.4024,0.03,391,2388,100.0,39.09,23.2962
3,20,25.0029,0.62,60.0,462.54,536.83,1253.86,1044.18,7.05,9.01,175.12,1915.31,8010.99,0.94,36.48,164.51,2028.22,7871.4,10.8567,0.02,306,1915,84.93,14.31,8.6575
3,21,25.0061,0.6217,60.0,462.54,536.65,1256.88,1044.3,7.05,9.0,175.27,1915.37,7998.31,0.94,36.32,164.48,2028.2,7871.16,10.8265,0.02,306,1915,84.93,14.31,8.5544
3,22,0.0027,0.0006,100.0,518.67,641.83,1582.26,1396.22,14.62,21.58,554.64,2387.98,9050.29,1.3,46.97,522.6,2387.98,8134.93,8.3883,0.03,393,2388,100.0,39.12,23.3987
3,23,42.0061,0.8401,100.0,445.0,548.91,1348.92,1129.39,3.91,5.7,138.44,2211.97,8313.75,1.02,41.76,129.83,2388.08,8083.03,9.3181,0.02,330,2212,100.0,10.62,6.3097
3,24,19.999,0.7,100.0,491.19,607.43,1477.34,1252.76,9.35,13.62,335.95,2323.85,8724.75,1.08,44.19,314.95,2388.02,8062.38,9.195,0.02,365,2324,100.0,24.59,14.8197
3,25,42.0036,0.8417,100.0,445.0,548.56,1345.27,1119.02,3.91,5.7,138.7,2211.96,8314.08,1.02,41.79,130.0,2388.08,8087.01,9.297,0.02,331,2212,100.0,10.67,6.4599
3,26,35.0039,0.84,100.0,449.44,554.71,1357.48,1116.35,5.48,7.98,194.98,2222.92,8341.76,1.02,41.6,182.55,2388.02,8066.82,9.264,0.02,334,2223,100.0,14.85,8.8969
3,27,20.0071,0.7,100.0,491.19,607.01,1482.29,1240.42,9.35,13.62,334.93,2323.85,8726.19,1.08,43.97,315.16,2387.99,8063.73,9.1413,0.02,364,2324,100.0,24.56,14.7543
3,28,0.0014,0.0018,100.0,518.67,641.53,1589.77,1389.32,14.62,21.58,553.53,2387.95,9052.15,1.3,47.2,521.29,2388.0,8134.71,8.3714,0.03,391,2388,100.0,38.95,23.4539
3,29,42.0072,0.84,100.0,445.0,548.68,1348.52,1114.72,3.91,5.7,138.46,2211.98,8313.77,1.02,41.75,130.11,2388.03,8082.37,9.3447,0.02,329,2212,100.0,10.38,6.4482
3,30,10.0018,0.2517,100.0,489.05,604.08,1492.8,1297.15,10.52,15.46,395.43,2318.81,8777.88,1.26,44.99,371.33,2387.97,8129.02,8.6048,0.03,367,2319,100.0,28.46,17.1628
3,31,42.0029,0.8419,100.0,445.0,549.56,1346.53,1121.9,3.91,5.7,138.52,2211.94,8321.05,1.02,41.8,130.65,2388.11,8084.71,9.3457,0.02,330,2212,100.0,10.73,6.3876
3,32,42.0071,0.84,100.0,445.0,549.5,1343.47,1112.91,3.91,5.7,137.94,2211.98,8316.35,1.02,41.74,129.93,2388.1,8080.18,9.2773,0.02,329,2212,100.0,10.65,6.416
3,33,35.0065,0.8411,100.0,449.44,554.88,1364.93,1123.03,5.48,7.98,194.83,2222.89,8349.8,1.02,41.63,183.15,2388.03,8063.54,9.2673,0.02,332,2223,100.0,15.05,8.9056
3,34,10.0017,0.25,100.0,489.05,604.4,1496.36,1301.7,10.52,15.47,395.06,2318.8,8777.94,1.26,44.87,372.15,2387.98,8129.79,8.5809,0.03,369,2319,100.0,28.53,17.203
3,35,42.0061,0.84,100.0,445.0,549.16,1348.06,1109.07,3.91,5.7,139.03,2211.94,8321.45,1.02,41.72,129.97,2388.09,8084.43,9.3251,0.02,329,2212,100.0,10.62,6.3378
3,36,35.0074,0.8405,100.0,449.44,555.24,1362.74,1133.12,5.48,7.98,194.27,2222.91,8343.99,1.02,41.56,183.03,2388.01,8068.86,9.2535,0.02,333,2223,100.0,14.98,8.9253
3,37,0.0005,0.0009,100.0,518.67,641.77,1586.22,1396.19,14.62,21.58,554.59,2387.98,9049.69,1.3,47.32,522.68,2387.98,8140.01,8.3623,0.03,391,2388,100.0,38.95,23.5012
3,38,10.0063,0.25,100.0,489.05,604.47,1487.22,1294.0,10.52,15.47,395.17,2318.82,8769.98,1.26,45.07,372.5,2388.03,8132.25,8.5947,0.03,367,2319,100.0,28.54,17.0994
3,39,0.0014,0.0004,100.0,518.67,641.73,1578.94,1396.18,14.62,21.59,554.79,2387.96,9055.66,1.3,47.13,522.46,2388.03,8137.14,8.3997,0.03,390,2388,100.0,39.01,23.3391
3,40,0.0003,0.001,100.0,518.67,642.41,1583.45,1390.43,14.62,21.59,555.44,2388.0,9058.13,1.3,47.1,522.69,2387.96,8139.88,8.3569,0.03,393,2388,100.0,38.87,23.404
3,41,42.0033,0.8417,100.0,445.0,548.59,1348.65,1120.19,3.91,5.7,138.94,2212.0,8312.69,1.02,41.68,130.35,2388.06,8080.02,9.3204,0.02,329,2212,100.0,10.79,6.3849
3,42,42.0038,0.84,100.0,445.0,548.6,1341.71,1119.46,3.91,5.7,138.55,2211.96,8318.77,1.02,41.85,129.69,2388.08,8082.25,9.3232,0.02,329,2212,100.0,10.68,6.3153
3,43,19.9987,0.702,100.0,491.19,606.94,1474.34,1238.01,9.35,13.62,335.0,2323.86,8719.91,1.08,44.29,314.72,2388.0,8066.45,9.1819,0.02,364,2324,100.0,24.53,14.7482
3,44,0.001,0.0,100.0,518.67,641.46,1588.24,1392.3,14.62,21.58,554.36,2388.03,9058.11,1.3,47.3,522.04,2388.03,8133.6,8.3918,0.03,391,2388,100.0,39.17,23.4801
3,45,19.9988,0.7,100.0,491.19,606.94,1477.19,1250.93,9.35,13.62,334.04,2323.78,8715.98,1.07,44.01,315.55,2388.0,8062.17,9.1784,0.02,363,2324,100.0,24.64,14.7538
3,46,35.004,0.84,100.0,449.44,555.43,1361.68,1123.01,5.48,7.98,194.41,2222.91,8347.23,1.02,41.53,182.89,2388.0,8065.55,9.2971,0.02,332,2223,100.0,15.04,9.0071
3,47,42.0068,0.8411,100.0,445.0,549.08,1345.28,1111.05,3.91,5.7,139.69,2212.05,8324.77,1.02,41.79,130.29,2388.05,8086.54,9.3075,0.02,329,2212,100.0,10.7,6.3319
3,48,34.9984,0.84,100.0,449.44,555.14,1369.88,1124.01,5.48,7.98,194.58,2222.94,8352.17,1.02,41.59,183.43,2388.04,8071.39,9.2736,0.02,333,2223,100.0,15.11,8.832
3,49,34.9983,0.8403,100.0,449.44,554.91,1360.08,1121.62,5.48,7.97,193.82,2222.89,8345.57,1.02,41.57,182.58,2388.0,8063.33,9.2843,0.02,333,2223,100.0,14.93,8.9419
3,50,35.0036,0.84,100.0,449.44,554.8,1358.17,1121.2,5.48,7.98,194.19,2222.9,8348.29,1.02,41.59,183.56,2388.02,8068.51,9.2608,0.02,333,2223,100.0,14.96,8.9196
3,51,0.0023,0.0013,100.0,518.67,642.59,1589.09,1394.85,14.62,21.59,554.81,2387.96,9058.89,1.3,47.23,522.34,2388.07,8138.05,8.3801,0.03,390,2388,100.0,39.05,23.4905
3,52,20.0067,0.7003,100.0,491.19,607.11,1480.01,1239.33,9.35,13.62,334.81,2323.82,8718.12,1.07,44.09,314.49,2387.99,8063.37,9.1453,0.02,363,2324,100.0,24.61,14.6728
3,53,25.0059,0.62,60.0,462.54,536.58,1257.74,1040.84,7.05,9.01,175.71,1915.35,8005.43,0.94,36.36,164.51,2028.26,7868.65,10.858,0.02,306,1915,84.93,14.42,8.4825
3,54,42.006,0.8406,100.0,445.0,549.7,1347.43,1117.71,3.91,5.7,138.69,2211.95,8317.92,1.02,41.84,130.25,2388.11,8081.97,9.3057,0.02,330,2212,100.0,10.68,6.3155
3,55,10.0044,0.25,100.0,489.05,604.02,1486.64,1294.61,10.52,15.47,394.88,2318.79,8780.25,1.26,45.08,372.18,2387.99,8130.84,8.5698,0.03,367,2319,100.0,28.63,17.1714
3,56,20.0017,0.7,100.0,491.19,607.01,1472.89,1248.73,9.35,13.61,333.25,2323.78,8721.94,1.08,44.14,314.66,2387.96,8060.89,9.1836,0.02,363,2324,100.0,24.74,14.7752
3,57,10.0062,0.2512,100.0,489.05,604.6,1488.14,1297.55,10.52,15.47,395.94,2318.83,8779.32,1.26,45.1,371.92,2388.02,8130.93,8.6046,0.03,367,2319,100.0,28.75,17.2079
3,58,42.0072,0.84,100.0,445.0,548.69,1353.61,1113.8,3.91,5.7,138.46,2211.95,8316.2,1.02,41.82,130.32,2388.06,8080.08,9.3142,0.02,326,2212,100.0,10.73,6.4423
3,59,25.0066,0.62,60.0,462.54,536.59,1255.41,1047.34,7.05,9.01,176.59,1915.39,8009.36,0.94,36.54,164.34,2028.27,7873.24,10.8209,0.02,306,1915,84.93,14.28,8.5779
3,60,25.0036,0.62,60.0,462.54,536.66,1257.22,1038.6,7.05,9.01,174.53,1915.37,8003.61,0.94,36.48,164.86,2028.24,7877.07,10.8038,0.02,306,1915,84.93,14.27,8.5251
3,61,25.0052,0.62,60.0,462.54,536.6,1262.33,1038.65,7.05,9.01,175.68,1915.35,8002.55,0.94,36.68,164.37,2028.2,7869.35,10.8432,0.02,306,1915,84.93,14.44,8.5225
3,62,35.0001,0.84,100.0,449.44,554.51,1365.32,1124.41,5.48,7.98,194.53,2222.93,8352.51,1.02,41.79,183.16,2388.07,8070.29,9.2615,0.02,334,2223,100.0,14.91,8.9474
3,63,41.9983,0.84,100.0,445.0,549.1,1348.69,1113.81,3.91,5.7,139.27,2211.97,8315.19,1.02,41.72,130.13,2388.03,8081.02,9.3627,0.02,329,2212,100.0,10.64,6.3015
3,64,0.0028,0.0016,100.0,518.67,641.98,1587.82,1393.99,14.62,21.58,554.9,2388.07,9056.82,1.3,47.1,522.36,2387.94,8139.71,8.4058,0.03,391,2388,100.0,39.08,23.5553
3,65,19.9995,0.7,100.0,491.19,606.64,1480.98,1238.02,9.35,13.61,334.78,2323.83,8714.54,1.07,44.22,314.74,2387.95,8064.06,9.1886,0.02,363,2324,100.0,24.56,14.69
3,66,42.0069,0.84,100.0,445.0,549.03,1349.2,1119.79,3.91,5.7,138.3,2211.93,8318.3,1.02,41.78,130.77,2388.11,8082.64,9.322,0.02,329,2212,100.0,10.66,6.4433
3,67,0.0006,0.0013,100.0,518.67,641.99,1588.55,1402.81,14.62,21.58,554.74,2387.96,9053.78,1.3,47.21,522.5,2387.96,8133.64,8.3941,0.03,392,2388,100.0,39.18,23.4642
3,68,42.0054,0.8406,100.0,445.0,548.69,1349.51,1114.78,3.91,5.7,138.36,2212.02,8317.88,1.02,41.59,130.43,2388.05,8084.42,9.3078,0.02,330,2212,100.0,10.68,6.3594
3,69,42.0013,0.841,100.0,445.0,548.52,1349.56,1116.07,3.91,5.7,138.54,2211.96,8320.37,1.02,41.71,129.98,2388.09,8082.76,9.3367,0.02,328,2212,100.0,10.72,6.3864
3,70,41.9981,0.84,100.0,445.0,549.39,1344.97,1115.57,3.91,5.7,138.48,2211.98,8316.94,1.02,41.72,131.18,2388.06,8083.72,9.345,0.02,329,2212,100.0,10.52,6.4309
3,71,41.9982,0.8406,100.0,445.0,548.44,1344.15,1114.32,3.91,5.69,138.23,2211.99,8319.86,1.02,41.63,129.66,2388.06,8081.02,9.2927,0.02,330,2212,100.0,10.67,6.2897
3,72,20.0052,0.7,100.0,491.19,607.15,1480.8,1240.88,9.35,13.61,334.02,2323.83,8720.8,1.07,44.09,314.41,2388.0,8061.14,9.1437,0.02,362,2324,100.0,24.63,14.7379
3,73,0.0018,0.0002,100.0,518.67,641.83,1580.95,1392.98,14.62,21.59,554.6,2388.02,9051.37,1.3,47.1,522.74,2388.01,8134.15,8.369,0.03,390,2388,100.0,39.12,23.4144
3,74,10.0057,0.25,100.0,489.05,604.63,1494.42,1301.69,10.52,15.46,394.64,2318.8,8782.22,1.26,44.95,371.7,2387.98,8130.26,8.6136,0.03,368,2319,100.0,28.66,17.1354
3,75,25.0017,0.62,60.0,462.54,536.94,1256.91,1042.51,7.05,9.0,175.12,1915.33,8002.08,0.94,36.38,163.91,2028.24,7873.67,10.8013,0.02,306,1915,84.93,14.41,8.6837
3,76,25.0045,0.6201,60.0,462.54,536.46,1256.44,1032.87,7.05,9.01,176.31,1915.37,8004.71,0.94,36.32,164.3,2028.24,7874.33,10.8033,0.02,305,1915,84.93,14.36,8.5562
3,77,20.0055,0.7,100.0,491.19,606.99,1479.35,1245.22,9.35,13.61,333.9,2323.85,8718.21,1.08,44.07,314.31,2387.95,8062.76,9.1881,0.02,364,2324,100.0,24.6,14.8006
3,78,25.0027,0.6204,60.0,462.54,536.72,1256.21,1043.25,7.05,9.01,174.84,1915.36,8009.23,0.94,36.38,164.63,2028.24,7877.11,10.8242,0.02,306,1915,84.93,14.15,8.5608
3,79,42.0026,0.8414,100.0,445.0,548.66,1351.49,1108.37,3.91,5.69,138.3,2211.99,8310.04,1.02,41.69,130.52,2388.03,8086.23,9.3091,0.02,330,2212,100.0,10.43,6.4611
3,80,42.0039,0.84,100.0,445.0,549.25,1347.04,1123.28,3.91,5.7,138.86,2212.03,8312.89,1.02,41.93,130.25,2388.08,8082.22,9.3284,0.02,329,2212,100.0,10.76,6.4555
3,81,10.0041,0.2518,100.0,489.05,603.79,1498.27,1301.67,10.52,15.47,394.72,2318.8,8775.35,1.26,44.94,372.08,2387.98,8131.83,8.6157,0.03,368,2319,100.0,28.79,17.1892
3,82,0.0025,0.0002,100.0,518.67,642.08,1587.08,1402.78,14.62,21.58,555.63,2388.02,9053.55,1.3,47.3,522.92,2387.96,8144.71,8.3641,0.03,391,2388,100.0,39.07,23.3837
3,83,35.0069,0.84,100.0,449.44,555.03,1363.15,1119.88,5.48,7.98,194.33,2222.94,8342.06,1.02,41.7,182.86,2388.0,8064.64,9.2659,0.02,332,2223,100.0,14.92,8.9738
3,84,35.0024,0.8412,100.0,449.44,555.02,1361.02,1120.04,5.48,7.98,195.02,2222.93,8348.93,1.02,41.46,183.01,2388.02,8064.78,9.2876,0.02,333,2223,100.0,14.89,8.9756
3,85,19.9981,0.7011,100.0,491.19,607.14,1477.98,1240.52,9.35,13.61,333.53,2323.81,8720.27,1.07,44.12,314.7,2387.99,8062.65,9.1421,0.02,365,2324,100.0,24.61,14.7592
3,86,42.0009,0.8417,100.0,445.0,549.35,1346.97,1117.27,3.91,5.7,138.75,2211.96,8320.03,1.02,41.77,130.23,2388.05,8084.4,9.3475,0.02,328,2212,100.0,10.62,6.3817
3,87,0.0002,0.002,100.0,518.67,642.37,1585.87,1391.42,14.62,21.58,554.97,2388.02,9049.43,1.3,47.3,523.63,2388.02,8135.62,8.3629,0.03,391,2388,100.0,39.11,23.4413
3,88,25.0055,0.62,60.0,462.54,536.85,1253.3,1038.97,7.05,9.0,175.71,1915.31,8004.07,0.94,36.41,164.12,2028.19,7874.99,10.8483,0.02,305,1915,84.93,14.25,8.6022
3,89,0.0014,0.0006,100.0,518.67,641.95,1590.21,1397.58,14.62,21.58,555.11,2388.01,9059.35,1.3,47.12,522.66,2387.98,8140.8,8.376,0.03,392,2388,100.0,39.14,23.5331
3,90,25.0069,0.62,60.0,462.54,536.08,1255.21,1043.26,7.05,9.0,175.45,1915.38,8006.94,0.94,36.52,163.91,2028.2,7872.76,10.87,0.02,306,1915,84.93,14.41,8.516
3,91,9.9993,0.2515,100.0,489.05,603.99,1499.81,1300.18,10.52,15.47,395.51,2318.8,8777.65,1.26,45.15,372.12,2388.01,8132.32,8.5984,0.03,368,2319,100.0,28.72,17.2956
3,92,0.001,0.0008,100.0,518.67,642.47,1582.68,1397.21,14.62,21.58,555.96,2388.01,9054.42,1.3,47.25,522.4,2388.02,8138.63,8.3595,0.03,391,2388,100.0,39.02,23.4154
3,93,19.9991,0.7006,100.0,491.19,607.19,1474.46,1234.26,9.35,13.61,335.02,2323.82,8718.14,1.08,44.08,315.01,2387.99,8061.61,9.1874,0.02,365,2324,100.0,24.7,14.7787
3,94,35.0078,0.8413,100.0,449.44,555.12,1355.75,1121.24,5.48,7.98,195.1,2222.88,8346.94,1.02,41.77,182.98,2388.02,8063.77,9.2565,0.02,331,2223,100.0,14.97,8.8006
3,95,20.0067,0.7,100.0,491.19,607.23,1482.98,1235.56,9.35,13.61,334.97,2323.79,8723.18,1.07,44.19,315.4,2387.95,8065.1,9.1948,0.02,363,2324,100.0,24.32,14.8135
3,96,19.9999,0.7016,100.0,491.19,606.75,1474.0,1239.42,9.35,13.61,334.99,2323.85,8724.33,1.07,44.08,314.58,2387.95,8067.95,9.2125,0.02,364,2324,100.0,24.38,14.7127
3,97,0.0005,0.0006,100.0,518.67,642.18,1584.13,1393.65,14.62,21.58,554.99,2388.07,9058.81,1.3,47.25,522.9,2388.03,8141.46,8.3511,0.03,391,2388,100.0,39.11,23.5247
3,98,42.0028,0.841,100.0,445.0,549.07,1349.82,1119.21,3.91,5.7,138.39,2211.96,8321.4,1.02,41.67,130.72,2388.09,8087.1,9.3596,0.02,330,2212,100.0,10.66,6.4152
3,99,24.9996,0.62,60.0,462.54,537.08,1257.71,1039.83,7.05,9.01,175.53,1915.36,8006.69,0.94,36.43,164.89,2028.28,7876.36,10.8232,0.02,306,1915,84.93,14.52,8.6467
3,100,0.0002,0.0,100.0,518.67,642.19,1584.8,1400.42,14.62,21.58,554.63,2388.01,9054.1,1.3,47.05,522.59,2388.03,8139.66,8.3786,0.03,391,2388,100.0,39.03,23.4339
3,101,42.0053,0.84,100.0,445.0,549.05,1352.75,1114.99,3.91,5.7,138.43,2212.0,8319.75,1.02,41.69,130.55,2388.06,8093.12,9.2947,0.02,330,2212,100.0,10.51,6.4116
3,102,9.9999,0.25,100.0,489.05,605.03,1501.42,1303.25,10.52,15.46,394.6,2318.75,8786.09,1.26,45.19,372.4,2387.98,8128.05,8.6011,0.03,370,2319,100.0,28.73,17.1815
3,103,25.0027,0.6219,60.0,462.54,537.17,1255.84,1040.24,7.05,9.0,175.41,1915.42,8011.9,0.94,36.6,164.94,2028.23,7873.81,10.8422,0.02,307,1915,84.93,14.31,8.7072
3,104,42.0004,0.84,100.0,445.0,548.41,1352.42,1113.04,3.91,5.7,138.58,2212.01,8321.33,1.02,41.8,131.03,2388.1,8090.41,9.2908,0.02,329,2212,100.0,10.7,6.2863
3,105,35.0052,0.84,100.0,449.44,555.02,1352.52,1120.89,5.48,7.98,195.08,2222.99,8345.76,1.02,41.51,183.34,2388.06,8075.73,9.2844,0.02,334,2223,100.0,14.91,8.8995
3,106,9.998,0.25,100.0,489.05,604.18,1490.9,1298.89,10.52,15.46,394.94,2318.88,8779.3,1.26,45.04,372.11,2388.0,8131.9,8.583,0.03,368,2319,100.0,28.69,17.1698
3,107,0.0004,0.0,100.0,518.67,642.41,1582.4,1399.22,14.62,21.58,555.11,2387.99,9058.95,1.3,47.12,523.32,2388.0,8141.16,8.3923,0.03,392,2388,100.0,39.08,23.404
3,108,0.0002,0.0,100.0,518.67,642.23,1580.81,1398.36,14.62,21.58,554.61,2388.01,9062.07,1.3,47.04,523.74,2388.01,8136.84,8.3833,0.03,391,2388,100.0,39.16,23.4191
3,109,35.0078,0.8407,100.0,449.44,555.5,1365.66,1125.67,5.48,7.98,194.28,2222.98,8338.29,1.02,41.7,183.37,2388.03,8067.83,9.2577,0.02,333,2223,100.0,14.88,8.9023
3,110,9.9998,0.2516,100.0,489.05,604.5,1492.52,1299.61,10.52,15.47,395.25,2318.88,8779.66,1.26,45.11,372.66,2388.04,8136.36,8.5855,0.03,368,2319,100.0,28.53,17.3432
3,111,42.0063,0.84,100.0,445.0,549.47,1348.52,1115.67,3.91,5.69,138.44,2211.99,8318.72,1.02,41.9,130.33,2388.11,8082.51,9.3341,0.02,328,2212,100.0,10.63,6.3623
3,112,42.0068,0.84,100.0,445.0,549.36,1345.64,1115.64,3.91,5.69,138.26,2211.96,8319.87,1.02,41.59,130.5,2388.09,8084.0,9.3174,0.02,329,2212,100.0,10.55,6.3926
3,113,10.0021,0.2507,100.0,489.05,604.95,1496.64,1307.86,10.52,15.46,394.96,2318.81,8780.13,1.26,45.05,372.46,2388.0,8133.55,8.6065,0.03,368,2319,100.0,28.78,17.3259
3,114,35.0035,0.8403,100.0,449.44,555.27,1351.74,1118.04,5.48,7.98,194.93,2222.94,8350.55,1.02,41.58,183.37,2388.02,8070.01,9.2451,0.02,332,2223,100.0,14.78,8.9585
3,115,10.0053,0.25,100.0,489.05,603.81,1491.42,1293.96,10.52,15.46,395.17,2318.82,8783.62,1.26,45.08,372.49,2388.08,8129.76,8.611,0.03,369,2319,100.0,28.76,17.2806
3,116,42.0061,0.84,100.0,445.0,549.55,1343.58,1115.84,3.91,5.69,139.35,2212.01,8319.02,1.02,41.73,130.89,2388.07,8084.5,9.3676,0.02,330,2212,100.0,10.55,6.3587
3,117,10.0002,0.2518,100.0,489.05,604.31,1501.06,1297.66,10.52,15.46,395.49,2318.82,8770.35,1.26,44.98,372.82,2388.01,8131.65,8.5935,0.03,370,2319,100.0,28.63,17.2102
3,118,0.002,0.0015,100.0,518.67,642.37,1589.69,1403.87,14.62,21.58,555.31,2388.03,9060.73,1.3,47.21,523.15,2388.06,8142.12,8.3589,0.03,393,2388,100.0,39.11,23.3204
3,119,42.0058,0.84,100.0,445.0,549.52,1346.35,1117.9,3.91,5.69,139.43,2212.01,8316.19,1.02,41.79,130.8,2388.12,8085.15,9.3056,0.02,329,2212,100.0,10.48,6.3014
3,120,0.0022,0.001,100.0,518.67,642.33,1587.87,1393.69,14.62,21.58,554.57,2388.02,9059.17,1.3,47.19,523.35,2388.04,8143.95,8.3668,0.03,392,2388,100.0,39.01,23.3872
3,121,35.0058,0.84,100.0,449.44,554.99,1368.7,1122.32,5.48,7.97,194.96,2222.98,8352.43,1.02,41.51,183.56,2388.06,8067.55,9.2515,0.02,332,2223,100.0,14.97,8.9546
3,122,35.0032,0.84,100.0,449.44,555.37,1357.39,1122.24,5.48,7.97,194.4,2223.01,8352.0,1.02,41.69,183.19,2388.04,8068.4,9.2554,0.02,333,2223,100.0,14.97,8.9247
3,123,0.0004,0.0011,100.0,518.67,642.85,1588.06,1399.29,14.62,21.58,555.92,2388.05,9063.28,1.3,47.28,523.1,2388.07,8133.13,8.3617,0.03,391,2388,100.0,39.06,23.4832
3,124,10.0046,0.25,100.0,489.05,604.63,1493.3,1299.46,10.52,15.46,396.04,2318.83,8778.49,1.26,45.2,372.72,2388.02,8134.47,8.5541,0.03,369,2319,100.0,28.73,17.2485
3,125,0.0002,0.0,100.0,518.67,642.16,1588.48,1392.29,14.62,21.58,555.06,2388.04,9052.82,1.3,47.35,522.59,2388.01,8141.04,8.4039,0.03,392,2388,100.0,39.12,23.504
3,126,35.0012,0.8413,100.0,449.44,555.12,1358.03,1120.66,5.48,7.98,195.15,2223.02,8357.53,1.02,41.8,183.46,2388.04,8076.0,9.2516,0.02,333,2223,100.0,14.85,8.9042
3,127,35.0001,0.8411,100.0,449.44,555.57,1368.66,1119.32,5.48,7.98,194.44,2222.98,8349.27,1.03,41.58,182.94,2388.14,8069.5,9.2592,0.02,334,2223,100.0,14.99,9.0071
3,128,20.0032,0.7017,100.0,491.19,606.49,1478.21,1250.76,9.35,13.61,335.1,2323.87,8720.89,1.08,44.06,315.36,2387.99,8061.1,9.1704,0.02,362,2324,100.0,24.52,14.7165
3,129,35.0025,0.8413,100.0,449.44,555.29,1359.99,1126.28,5.48,7.97,194.69,2223.01,8351.87,1.02,41.6,182.78,2388.05,8068.8,9.2446,0.02,331,2223,100.0,14.92,8.8908
3,130,0.003,0.0,100.0,518.67,642.66,1579.81,1392.61,14.62,21.58,555.73,2388.03,9057.61,1.3,47.32,523.69,2388.04,8137.25,8.3852,0.03,391,2388,100.0,39.17,23.5519
3,131,25.0032,0.6201,60.0,462.54,536.26,1254.07,1042.65,7.05,9.0,175.57,1915.45,8008.84,0.94,36.29,164.76,2028.27,7874.11,10.8021,0.02,305,1915,84.93,14.14,8.6302
3,132,0.003,0.0,100.0,518.67,642.16,1588.41,1400.09,14.62,21.58,555.64,2388.03,9055.66,1.3,47.16,523.4,2388.01,8143.27,8.3669,0.03,391,2388,100.0,39.02,23.5391
3,133,25.0075,0.62,60.0,462.54,536.27,1253.12,1044.43,7.05,9.0,175.94,1915.39,8003.61,0.94,36.63,165.0,2028.27,7869.03,10.8236,0.02,306,1915,84.93,14.4,8.5658
3,134,20.0043,0.7,100.0,491.19,606.4,1486.19,1242.73,9.35,13.61,334.6,2323.93,8726.63,1.08,44.22,315.43,2388.0,8067.83,9.1688,0.02,364,2324,100.0,24.51,14.6875
3,135,42.0004,0.84,100.0,445.0,549.14,1353.63,1115.91,3.91,5.69,138.49,2212.01,8325.69,1.02,41.79,130.57,2388.15,8088.67,9.3202,0.02,331,2212,100.0,10.72,6.4527
3,136,25.0028,0.6208,60.0,462.54,536.89,1263.13,1045.04,7.05,9.0,174.83,1915.39,8013.08,0.94,36.5,164.23,2028.2,7878.63,10.8151,0.02,306,1915,84.93,14.28,8.5818
